yyyy,mm,tmax,tmin,af,rain,sun,southampton_mayflower_park
degc,degc,days,mm,hours,southampton_mayflower_park
1972,3,12.2,4.1,1,62.6,169.0,southampton_mayflower_park
1972,4,13.4,6.2,0,64.4,163.5,southampton_mayflower_park
1972,5,14.8,7.9,0,71.1,167.3,southampton_mayflower_park
1972,6,15.7,9.1,0,43.3,176.7,southampton_mayflower_park
1972,7,21.0,12.6,0,41.9,193.2,southampton_mayflower_park
1972,8,21.6,12.1,0,36.1,216.9,southampton_mayflower_park
1972,9,18.0,9.1,0,26.8,150.4,southampton_mayflower_park
1972,10,15.6,8.5,0,38.4,112.8,southampton_mayflower_park
1972,11,10.6,4.1,5,77.5,84.1,southampton_mayflower_park
1972,12,10.0,4.7,2,125.7,59.5,southampton_mayflower_park
1973,1,8.0,2.5,9,36.9,35.6,southampton_mayflower_park
1973,2,8.6,1.6,10,23.1,91.2,southampton_mayflower_park
1973,3,11.4,2.5,5,19.1,153.7,southampton_mayflower_park
1973,4,13.0,4.3,2,50.4,169.7,southampton_mayflower_park
1973,5,16.3,8.4,0,72.1,180.1,southampton_mayflower_park
1973,6,21.0,11.3,0,34.3,250.3,southampton_mayflower_park
1973,7,21.6,12.7,0,30.3,184.6,southampton_mayflower_park
1973,8,23.3*,13.9,0,35.5,209.4,southampton_mayflower_park
1973,9,20.5,11.8,0,43.8,182.3,southampton_mayflower_park
1973,10,14.4,6.6,0,36.8,111.7,southampton_mayflower_park
1973,11,11.2,4.4,6,25.4*,96.9,southampton_mayflower_park
1973,12,9.3,3.2,8,64.5,67.3,southampton_mayflower_park
1974,1,9.8,4.7,1,141.2,44.0,southampton_mayflower_park
1974,2,9.7,3.7,0,118.5,73.9,southampton_mayflower_park
1974,3,10.6,3.8,3,26.1,126.5,southampton_mayflower_park
1974,4,15.0,5.3,0,16.0,198.3,southampton_mayflower_park
1974,5,16.6,7.5,0,42.0,236.7,southampton_mayflower_park
1974,6,19.9,10.7,0,93.6,216.4,southampton_mayflower_park
1974,7,20.0,12.5,0,48.0,188.4,southampton_mayflower_park
1974,8,20.5,12.1,0,80.2,200.1,southampton_mayflower_park
1974,9,17.3,10.2,0,160.5,148.4,southampton_mayflower_park
1974,10,12.3,5.6,0,50.4,116.6,southampton_mayflower_park
1974,11,11.3,6.1,0,166.3,59.6,southampton_mayflower_park
1974,12,11.1,6.5,0,44.5,55.2,southampton_mayflower_park
1975,1,10.5,5.2,1,129.5,48.6,southampton_mayflower_park
1975,2,9.7,2.7,2,25.3,97.2,southampton_mayflower_park
1975,3,9.1,3.2,6,98.2,89.0,southampton_mayflower_park
1975,4,13.3,5.2,5,31.7,161.4,southampton_mayflower_park
1975,5,15.9,7.5,0,41.3,178.6,southampton_mayflower_park
1975,6,22.9,10.9,0,17.0,321.8,southampton_mayflower_park
1975,7,23.6,13.8,0,24.9,247.2,southampton_mayflower_park
1975,8,24.5,14.5,0,36.4,247.5,southampton_mayflower_park
1975,9,19.0,10.6,0,163.6,143.8,southampton_mayflower_park
1975,10,15.2,8.1,0,31.1,129.1,southampton_mayflower_park
1975,11,11.2,4.2,2,58.8,100.9,southampton_mayflower_park
1975,12,8.3,2.4,9,33.2,60.0,southampton_mayflower_park
1976,1,9.0,3.8,6,12.2,57.1,southampton_mayflower_park
1976,2,7.7,3.2,5,31.1,40.2,southampton_mayflower_park
1976,3,9.5,2.4,9,16.5,132.8,southampton_mayflower_park
1976,4,14.0,4.4,0,9.9,198.8,southampton_mayflower_park
1976,5,17.6,8.9,0,32.1,246.4,southampton_mayflower_park
1976,6,23.8,13.3,0,10.5,266.2,southampton_mayflower_park
1976,7,25.5,14.9,0,16.9,293.3,southampton_mayflower_park
1976,8,25.4,13.6,0,29.4,311.8,southampton_mayflower_park
1976,9,18.7,11.0,0,138.0,136.2,southampton_mayflower_park
1976,10,14.9,9.3,0,132.5,60.8,southampton_mayflower_park
1976,11,10.6,4.3,2,154.6,69.5,southampton_mayflower_park
1976,12,6.3,0.7,12,94.9,65.0,southampton_mayflower_park
1977,1,6.8,1.8,12,76.1,44.0,southampton_mayflower_park
1977,2,9.6,4.0,---,122.7,81.8,southampton_mayflower_park
1977,3,10.9,5.2,2,74.0,110.6,southampton_mayflower_park
1977,4,12.0,4.5,3,25.0,179.0,southampton_mayflower_park
1977,5,16.7,7.5,0,62.8,228.1,southampton_mayflower_park
1977,6,16.9,9.7,0,55.7,136.3,southampton_mayflower_park
1977,7,22.1,13.0,0,10.6,217.6,southampton_mayflower_park
1977,8,20.5,12.7,0,102.5,165.9,southampton_mayflower_park
1977,9,17.7,10.8,0,19.6,126.0,southampton_mayflower_park
1977,10,16.1,10.2,0,50.6,118.6,southampton_mayflower_park
1977,11,10.7,5.0,6,85.7,101.1,southampton_mayflower_park
1977,12,10.0,5.0,0,113.1,49.8,southampton_mayflower_park
1978,1,7.6,1.6,9,90.3,76.7,southampton_mayflower_park
1978,2,6.5,1.2,11,75.7,63.1,southampton_mayflower_park
1978,3,10.7,3.9,3,67.4,122.8,southampton_mayflower_park
1978,4,11.1,4.1,3,65.4,129.3,southampton_mayflower_park
1978,5,17.4,8.2,0,43.1,226.7,southampton_mayflower_park
1978,6,19.0,10.7,0,29.5,195.6,southampton_mayflower_park
1978,7,19.7,12.6,0,81.4,136.4,southampton_mayflower_park
1978,8,20.3,12.3,0,50.7,184.6,southampton_mayflower_park
1978,9,19.7,10.6,0,24.2,180.0,southampton_mayflower_park
1978,10,16.4,9.0,0,6.4,102.7,southampton_mayflower_park
1978,11,12.7,6.9,4,21.3,76.8,southampton_mayflower_park
1978,12,8.6,3.9,8,198.6,30.1,southampton_mayflower_park
1979,1,4.8,-1.9,21,90.6,81.2,southampton_mayflower_park
1979,2,5.5,-0.2,12,61.7,57.7,southampton_mayflower_park
1979,3,8.8,2.8,2,92.7,111.4,southampton_mayflower_park
1979,4,12.6,5.1,3,50.3,149.8,southampton_mayflower_park
1979,5,14.8,6.8,0,117.8,223.8,southampton_mayflower_park
1979,6,18.4,10.7,0,44.1,148.6,southampton_mayflower_park
1979,7,22.4,13.0,0,29.7,229.5,southampton_mayflower_park
1979,8,19.5,11.9,0,79.7,190.5,southampton_mayflower_park
1979,9,18.7,10.1,0,16.3,171.8,southampton_mayflower_park
1979,10,16.1,9.5,0,60.2,123.7,southampton_mayflower_park
1979,11,11.4,4.4,3,48.0,78.9,southampton_mayflower_park
1979,12,9.7,4.4,5,111.4,66.6,southampton_mayflower_park
1980,1,6.4,0.1,16,45.0,88.0,southampton_mayflower_park
1980,2,10.0,4.1,1,61.8,60.3,southampton_mayflower_park
1980,3,9.0,3.0,3,87.6,84.2,southampton_mayflower_park
1980,4,14.4,6.2,0,16.7,192.7,southampton_mayflower_park
1980,5,17.6,7.7,0,20.7,242.2,southampton_mayflower_park
1980,6,18.5,10.7,0,136.7,187.4,southampton_mayflower_park
1980,7,19.2,12.0,0,48.7,177.6,southampton_mayflower_park
1980,8,21.0,13.3,0,57.8,191.3,southampton_mayflower_park
1980,9,19.5,12.8,0,49.9,134.6,southampton_mayflower_park
1980,10,14.0,6.6,0,86.6,124.2,southampton_mayflower_park
1980,11,9.6,4.5,4,47.7,72.8,southampton_mayflower_park
1980,12,9.5,3.4,7,46.4,79.1,southampton_mayflower_park
1981,1,8.7,2.8,7,28.9,69.7,southampton_mayflower_park
1981,2,7.3,0.7,13,36.4,81.3,southampton_mayflower_park
1981,3,11.3,6.6,0,140.7,79.6,southampton_mayflower_park
1981,4,13.5,5.4,---,49.0,145.0,southampton_mayflower_park
1981,5,15.1,9.0,0,86.5,140.3,southampton_mayflower_park
1981,6,17.9,10.6,0,31.7,168.0,southampton_mayflower_park
1981,7,21.3,12.7,0,52.1,162.5,southampton_mayflower_park
1981,8,22.8,13.3,0,10.7,233.0,southampton_mayflower_park
1981,9,19.8,11.4,0,165.6,154.2,southampton_mayflower_park
1981,10,13.0,6.4,0,80.6,99.2,southampton_mayflower_park
1981,11,11.7,5.5,1,37.7,40.3,southampton_mayflower_park
1981,12,6.0,0.0,15,92.3,42.3,southampton_mayflower_park
1982,1,7.4,2.1,10,39.8,57.8,southampton_mayflower_park
1982,2,8.5,3.3,2,46.6,46.9,southampton_mayflower_park
1982,3,10.7,2.8,2,82.4,161.1,southampton_mayflower_park
1982,4,14.8,5.4,0,16.6,203.3,southampton_mayflower_park
1982,5,17.3,8.3,0,64.6,213.5,southampton_mayflower_park
1982,6,20.9,12.8,0,79.6,223.7,southampton_mayflower_park
1982,7,22.7,13.6,0,30.3,194.8,southampton_mayflower_park
1982,8,21.1,13.2,0,56.4,174.8,southampton_mayflower_park
1982,9,20.5,11.4,0,56.8,154.3,southampton_mayflower_park
1982,10,14.5,8.3,0,167.6,75.9,southampton_mayflower_park
1982,11,11.9,6.9,4,123.3,62.9,southampton_mayflower_park
1982,12,8.9,2.8,6,97.4,47.8,southampton_mayflower_park
1983,1,10.3,5.0,2,76.3,51.7,southampton_mayflower_park
1983,2,6.1,0.7,14,33.8,96.7,southampton_mayflower_park
1983,3,10.4,3.3,3,34.1,92.6,southampton_mayflower_park
1983,4,11.7,4.3,---,74.9,153.7,southampton_mayflower_park
1983,5,14.6,8.3,0,66.0,160.6,southampton_mayflower_park
1983,6,20.1,11.9,0,46.3,188.8,southampton_mayflower_park
1983,7,26.4,16.1,0,9.1,276.4,southampton_mayflower_park
1983,8,24.5,14.0,0,39.9,260.8,southampton_mayflower_park
1983,9,18.6,11.5,0,81.7,113.4,southampton_mayflower_park
1983,10,15.1,8.4,1,55.1,113.4,southampton_mayflower_park
1983,11,11.7,6.2,5,40.6,54.4,southampton_mayflower_park
1983,12,9.9,4.0,8,94.4,54.2,southampton_mayflower_park
1984,1,8.7,2.6,4,125.5,77.9,southampton_mayflower_park
1984,2,8.1,2.4,5,32.3,74.9,southampton_mayflower_park
1984,3,9.2,2.8,1,80.0,76.5,southampton_mayflower_park
1984,4,14.8,4.5,2,2.0,237.3,southampton_mayflower_park
1984,5,15.6,7.3,0,92.8,157.5,southampton_mayflower_park
1984,6,21.4,11.6,0,19.8,272.8,southampton_mayflower_park
1984,7,22.8,12.8,0,29.5,262.6,southampton_mayflower_park
1984,8,23.1,14.1,0,22.7,207.7,southampton_mayflower_park
1984,9,18.6,11.3,0,62.5,124.4,southampton_mayflower_park
1984,10,15.4,9.1,0,95.7,85.2,southampton_mayflower_park
1984,11,12.1,6.3,1,132.4,64.2,southampton_mayflower_park
1984,12,9.6,2.9,7,109.0,56.0,southampton_mayflower_park
1985,1,4.5,-1.4,22,70.7,66.6,southampton_mayflower_park
1985,2,6.4,0.3,13,35.8,89.3,southampton_mayflower_park
1985,3,9.3,1.5,10,56.6,120.6,southampton_mayflower_park
1985,4,13.8,5.0,2,41.7,179.7,southampton_mayflower_park
1985,5,17.0,7.7,0,35.3,201.2,southampton_mayflower_park
1985,6,18.4,9.7,0,59.0,179.4,southampton_mayflower_park
1985,7,21.7,13.0,0,57.0,238.0,southampton_mayflower_park
1985,8,18.7,12.5,0,91.9,198.2,southampton_mayflower_park
1985,9,19.7,11.5,0,23.3,150.0,southampton_mayflower_park
1985,10,15.8,9.3,0,18.3,123.1,southampton_mayflower_park
1985,11,8.8,2.2,8,51.6,78.0,southampton_mayflower_park
1985,12,10.0,5.6,5,108.4,37.9,southampton_mayflower_park
1986,1,7.9,1.9,7,116.3,67.4,southampton_mayflower_park
1986,2,2.8,-2.1,24,7.6,83.1,southampton_mayflower_park
1986,3,9.0,2.3,6,57.9,113.5,southampton_mayflower_park
1986,4,10.6,3.3,3,53.2,160.4,southampton_mayflower_park
1986,5,14.6,8.1,0,67.7,181.1,southampton_mayflower_park
1986,6,21.2,11.8,0,22.3,215.4,southampton_mayflower_park
1986,7,21.2,13.0,0,53.0,186.7,southampton_mayflower_park
1986,8,19.0,11.8,0,103.9,167.3,southampton_mayflower_park
1986,9,17.5,8.2,0,31.3,146.9,southampton_mayflower_park
1986,10,16.1,8.9,0,74.4,104.3,southampton_mayflower_park
1986,11,12.4,5.8,0,116.7,83.1,southampton_mayflower_park
1986,12,10.1,3.9,3,112.0,61.6,southampton_mayflower_park
1987,1,4.3,-0.5,17,9.7,61.8,southampton_mayflower_park
1987,2,7.9,1.9,10,55.4,78.5,southampton_mayflower_park
1987,3,8.7,2.1,9,96.8,112.0,southampton_mayflower_park
1987,4,14.5,6.6,0,73.5,187.5,southampton_mayflower_park
1987,5,16.5,7.7,0,29.9,218.3,southampton_mayflower_park
1987,6,18.1,10.7,0,65.9,156.8,southampton_mayflower_park
1987,7,21.8,13.4,0,47.2,202.4,southampton_mayflower_park
1987,8,21.8,12.7,0,16.7,191.7,southampton_mayflower_park
1987,9,19.7,12.0,0,38.4,144.5,southampton_mayflower_park
1987,10,15.0,8.2,0,192.8,112.1,southampton_mayflower_park
1987,11,10.8,4.9,3,79.4,69.2,southampton_mayflower_park
1987,12,8.8,4.8,4,43.5,43.5,southampton_mayflower_park
1988,1,9.1,4.0,3,148.8,61.6,southampton_mayflower_park
1988,2,9.0,2.5,4,49.5,129.0,southampton_mayflower_park
1988,3,10.6,4.3,3,69.7,98.4,southampton_mayflower_park
1988,4,13.3,5.1,1,43.0,181.8,southampton_mayflower_park
1988,5,17.8,9.4,0,24.4,234.1,southampton_mayflower_park
1988,6,20.0,11.6,0,25.6,172.2,southampton_mayflower_park
1988,7,18.7,12.3,0,60.3,180.5,southampton_mayflower_park
1988,8,20.3,11.5,0,60.9,186.2,southampton_mayflower_park
1988,9,18.7,10.9,0,30.4,141.3*,southampton_mayflower_park
1988,10,15.4,9.3,0,83.6,109.1*,southampton_mayflower_park
1988,11,10.9,2.8,10,18.1,106.5,southampton_mayflower_park
1988,12,10.6,5.6,0,18.9,41.6,southampton_mayflower_park
1989,1,9.8,4.1,5,25.3,66.2,southampton_mayflower_park
1989,2,10.3,3.7,2,80.3,101.0,southampton_mayflower_park
1989,3,11.9,5.2,1,80.0,102.7,southampton_mayflower_park
1989,4,11.6,4.2,1,73.7,160.1,southampton_mayflower_park
1989,5,20.3,10.1,0,4.1,315.9,southampton_mayflower_park
1989,6,21.1,11.6,0,36.5,267.6,southampton_mayflower_park
1989,7,25.2,15.0,0,16.3,289.0,southampton_mayflower_park
1989,8,23.3,13.2,0,27.5,271.6,southampton_mayflower_park
1989,9,20.7,12.3,0,26.9,125.1,southampton_mayflower_park
1989,10,16.6,9.9,0,93.6,93.5,southampton_mayflower_park
1989,11,11.8,4.6,5,52.1,105.3,southampton_mayflower_park
1989,12,9.6,4.0,3,159.0,35.9,southampton_mayflower_park
1990,1,10.4,5.0,1,120.5,44.1,southampton_mayflower_park
1990,2,11.2,6.1,0,168.4,88.3,southampton_mayflower_park
1990,3,12.7,5.4,1,4.3,153.1,southampton_mayflower_park
1990,4,14.1,4.8,2,36.1,238.1,southampton_mayflower_park
1990,5,19.8,9.2,0,19.0,290.9,southampton_mayflower_park
1990,6,18.0,11.0,0,53.6,134.3,southampton_mayflower_park
1990,7,22.8,13.3,0,8.9,289.4,southampton_mayflower_park
1990,8,24.5,14.3,0,19.5,257.8,southampton_mayflower_park
1990,9,20.3,9.9,0,38.5,168.6,southampton_mayflower_park
1990,10,16.3,10.2,0,91.9,113.9,southampton_mayflower_park
1990,11,11.3,5.5,0,42.6,87.4,southampton_mayflower_park
1990,12,8.1,2.8,6,57.9,60.3,southampton_mayflower_park
1991,1,7.5,2.6,2,104.2,66.5,southampton_mayflower_park
1991,2,5.6,-0.6,17,29.5,71.8,southampton_mayflower_park
1991,3,12.1,5.2,3,79.4,98.9,southampton_mayflower_park
1991,4,12.7,5.2,0,40.1,153.6,southampton_mayflower_park
1991,5,16.5,8.1,0,11.1,161.7,southampton_mayflower_park
1991,6,16.6,10.0,0,111.0,133.1,southampton_mayflower_park
1991,7,21.5,14.1,0,70.0,219.6,southampton_mayflower_park
1991,8,23.3,14.1,0,11.7,251.8,southampton_mayflower_park
1991,9,21.6,11.8,0,43.8,153.5,southampton_mayflower_park
1991,10,14.5,8.3,0,77.0,82.9,southampton_mayflower_park
1991,11,10.8,5.0,2,55.8,56.2,southampton_mayflower_park
1991,12,8.9,2.7,7,28.0,44.5,southampton_mayflower_park
1992,1,7.7,1.9,12,20.7,65.9,southampton_mayflower_park
1992,2,9.3,2.7,9,37.8,58.1,southampton_mayflower_park
1992,3,11.1,5.1,---,37.0,68.4,southampton_mayflower_park
1992,4,13.2,5.8,1,90.9,146.6,southampton_mayflower_park
1992,5,19.9,10.1,0,16.2,279.2,southampton_mayflower_park
1992,6,22.1,12.0,0,48.7,221.1,southampton_mayflower_park
1992,7,21.0,14.2,0,47.6,160.8,southampton_mayflower_park
1992,8,20.3,13.8,0,94.6,143.1,southampton_mayflower_park
1992,9,18.4,11.5,0,50.3,126.5,southampton_mayflower_park
1992,10,13.2,5.7,2,59.3,---,southampton_mayflower_park
1992,11,12.2,5.8,0,135.1,---,southampton_mayflower_park
1992,12,8.0,2.6,6,91.9,---,southampton_mayflower_park
1993,1,10.0,4.4,5,99.9,---,southampton_mayflower_park
1993,2,7.9,3.3,4,7.5,---,southampton_mayflower_park
1993,3,11.1,3.9,1,47.9,---,southampton_mayflower_park
1993,4,14.0,7.1,0,86.1,---,southampton_mayflower_park
1993,5,17.8,9.2,0,57.0,---,southampton_mayflower_park
1993,6,20.9,12.0,0,59.7,---,southampton_mayflower_park
1993,7,20.6,12.5,0,54.7,---,southampton_mayflower_park
1993,8,20.9,11.5,0,34.0,---,southampton_mayflower_park
1993,9,17.8,9.9,0,124.9,---,southampton_mayflower_park
1993,10,13.2,6.8,1,174.5,---,southampton_mayflower_park
1993,11,9.6,2.8,5,76.7,---,southampton_mayflower_park
1993,12,9.6,3.9,4,155.8,---,southampton_mayflower_park
1994,1,9.3,3.4,5,127.8,---,southampton_mayflower_park
1994,2,8.0,1.7,8,81.4,---,southampton_mayflower_park
1994,3,11.9,5.3,---,63.7,---,southampton_mayflower_park
1994,4,12.6,5.4,0,61.7,---,southampton_mayflower_park
1994,5,15.7,8.8,0,95.4,---,southampton_mayflower_park
1994,6,20.1,11.3,0,25.7,---,southampton_mayflower_park
1994,7,24.3,14.5,0,16.1,---,southampton_mayflower_park
1994,8,22.1,13.8,0,50.3,---,southampton_mayflower_park
1994,9,18.0,10.7,0,93.1,---,southampton_mayflower_park
1994,10,15.9,7.7,0,107.6,---,southampton_mayflower_park
1994,11,13.5,9.4,0,71.3,---,southampton_mayflower_park
1994,12,10.9,4.7,5,122.2,---,southampton_mayflower_park
1995,1,9.0,3.1,4,146.0,---,southampton_mayflower_park
1995,2,10.6,5.1,1,127.3,---,southampton_mayflower_park
1995,3,10.7,2.6,5,45.0,---,southampton_mayflower_park
1995,4,14.8,6.3,2,22.6,---,southampton_mayflower_park
1995,5,17.9,8.4,0,21.1,---,southampton_mayflower_park
1995,6,21.4,11.3,0,11.2,---,southampton_mayflower_park
1995,7,25.1,14.9,0,19.7,---,southampton_mayflower_park
1995,8,27.1,15.8,0,4.6,---,southampton_mayflower_park
1995,9,19.3,11.2,0,151.4,---,southampton_mayflower_park
1995,10,17.7,11.4,0,47.4,---,southampton_mayflower_park
1995,11,12.5,5.9,4,126.7,---,southampton_mayflower_park
1995,12,6.5,2.0,11,83.9,---,southampton_mayflower_park
1996,1,7.7,4.4,3,64.7,---,southampton_mayflower_park
1996,2,6.9,0.5,16,84.9,---,southampton_mayflower_park
1996,3,9.0,2.6,5,38.1,---,southampton_mayflower_park
1996,4,13.7,5.5,2,37.3,---,southampton_mayflower_park
1996,5,14.7,6.4,0,44.0,---,southampton_mayflower_park
1996,6,20.6,10.8,0,21.0,---,southampton_mayflower_park
1996,7,22.3,13.0,0,43.8,---,southampton_mayflower_park
1996,8,22.2,13.4,0,72.6,---,southampton_mayflower_park
1996,9,19.0,10.6,0,36.7,---,southampton_mayflower_park
1996,10,16.2,9.7,0,55.5,---,southampton_mayflower_park
1996,11,10.9,3.3,6,140.7,---,southampton_mayflower_park
1996,12,6.7,1.8,10,23.5,---,southampton_mayflower_park
1997,1,5.5,0.3,16,16.4,---,southampton_mayflower_park
1997,2,10.0,4.1,3,112.2,---,southampton_mayflower_park
1997,3,12.8,5.1,0,23.4,---,southampton_mayflower_park
1997,4,15.6,5.3,1,12.5,---,southampton_mayflower_park
1997,5,17.6,8.4,0,40.7,---,southampton_mayflower_park
1997,6,19.3,12.2,0,105.2,---,southampton_mayflower_park
1997,7,22.7,13.4,0,10.6,---,southampton_mayflower_park
1997,8,23.8,16.2,0,72.1,---,southampton_mayflower_park
1997,9,20.7,11.3,0,7.5,---,southampton_mayflower_park
1997,10,16.9,8.1,3,64.5,---,southampton_mayflower_park
1997,11,13.0,6.2,3,151.4,---,southampton_mayflower_park
1997,12,9.9,4.2,6,100.5,---,southampton_mayflower_park
1998,1,9.3,3.9,4,118.5,---,southampton_mayflower_park
1998,2,10.9,3.5,5,9.5,---,southampton_mayflower_park
1998,3,12.2,6.0,0,78.5,---,southampton_mayflower_park
1998,4,12.3,5.4,2,89.3,---,southampton_mayflower_park
1998,5,20.8,10.5,0,18.9,---,southampton_mayflower_park
1998,6,18.7,12.0,0,109.0,---,southampton_mayflower_park
1998,7,20.3,13.1,0,37.4,---,southampton_mayflower_park
1998,8,22.9,12.4,0,18.3,---,southampton_mayflower_park
1998,9,19.9,12.7,0,99.6,---,southampton_mayflower_park
1998,10,15.5,8.9,0,135.1,---,southampton_mayflower_park
1998,11,11.0,4.6,1,59.0,---,southampton_mayflower_park
1998,12,10.0,4.0,5,87.3,---,southampton_mayflower_park
1999,1,9.9,4.1,5,129.4,---,southampton_mayflower_park
1999,2,9.5,3.3,4,28.8,---,southampton_mayflower_park
1999,3,12.0,4.2,1,32.2,---,southampton_mayflower_park
1999,4,14.4,6.7,0,57.2,---,southampton_mayflower_park
1999,5,18.6,10.4,0,17.2,---,southampton_mayflower_park
1999,6,19.4,10.9,0,75.3,---,southampton_mayflower_park
1999,7,24.2,14.0,0,11.8,---,southampton_mayflower_park
1999,8,21.8,14.1,0,119.5,---,southampton_mayflower_park
1999,9,21.2,13.3,0,111.9,---,southampton_mayflower_park
1999,10,16.1,8.1,0,66.8,---,southampton_mayflower_park
1999,11,11.8,6.0,0,49.6,---,southampton_mayflower_park
1999,12,9.3,3.0,5,138.8,---,southampton_mayflower_park
2000,1,9.1,2.1,10,26.3,---,southampton_mayflower_park
2000,2,10.9,4.3,4,88.5,---,southampton_mayflower_park
2000,3,12.5,4.7,1,14.7,---,southampton_mayflower_park
site,closed,southampton_mayflower_park
