yyyy,mm,tmax,tmin,af,rain,sun,station_name,longitude,latitude,amsl
2013,6,18.1,8.9,0,23.0,---,durham,-1.585,54.768,102
2013,7,23.2,12.8,0,52.8,---,durham,-1.585,54.768,102
2013,8,20.6,11.9,0,71.2,---,durham,-1.585,54.768,102
2013,9,17.1,8.8,0,84.6,---,durham,-1.585,54.768,102
2013,10,14.4,8.8,0,100.2,---,durham,-1.585,54.768,102
2013,11,9.2,2.3,5,54.0,---,durham,-1.585,54.768,102
2013,12,8.8,3.1,3,65.4,---,durham,-1.585,54.768,102
2014,1,7.1,2.3,6,91.2,---,durham,-1.585,54.768,102
2014,2,8.3,2.8,2,61.2,---,durham,-1.585,54.768,102
2014,3,10.9,3.2,6,33.0,---,durham,-1.585,54.768,102
2014,4,13.4,5.7,2,56.0,---,durham,-1.585,54.768,102
2014,5,15.6,7.7,1,78.0,---,durham,-1.585,54.768,102
2014,6,19.0,10.3,0,47.2,---,durham,-1.585,54.768,102
2014,7,21.8,11.5,0,54.4,---,durham,-1.585,54.768,102
2014,8,18.6,10.2,0,79.4,---,durham,-1.585,54.768,102
2014,9,18.2,9.9,0,15.8,---,durham,-1.585,54.768,102
2014,10,14.9,7.8,0,51.0,---,durham,-1.585,54.768,102
2014,11,10.5,4.9,2,63.6,---,durham,-1.585,54.768,102
2014,12,8.1,1.9,11,27.0,---,durham,-1.585,54.768,102
2015,1,6.7,1.5,10,49.4,---,durham,-1.585,54.768,102
2015,2,7.7,1.0,10,15.4,---,durham,-1.585,54.768,102
2015,3,10.0,2.2,6,39.8,---,durham,-1.585,54.768,102
2015,4,13.7,3.4,2,21.0,---,durham,-1.585,54.768,102
2015,5,14.4,6.0,1,70.6,---,durham,-1.585,54.768,102
2015,6,17.8,8.0,0,28.4,---,durham,-1.585,54.768,102
2015,7,19.1,10.5,0,86.2,---,durham,-1.585,54.768,102
2015,8,19.4,11.1,0,81.0,---,durham,-1.585,54.768,102
2015,9,16.7,7.6,0,38.0,---,durham,-1.585,54.768,102
2015,10,14.2,6.2,0,69.8,---,durham,-1.585,54.768,102
2015,11,11.4,5.7,1,104.4,---,durham,-1.585,54.768,102
2015,12,10.9,5.0,2,120.2,---,durham,-1.585,54.768,102
2016,1,7.2,2.2,10,116.6,---,durham,-1.585,54.768,102
2016,2,7.9,0.8,13,30.2,---,durham,-1.585,54.768,102
2016,3,9.7,2.3,5,52.4,---,durham,-1.585,54.768,102
2016,4,10.9,2.9,2,83.2,---,durham,-1.585,54.768,102
2016,5,15.5,7.0,0,39.0,---,durham,-1.585,54.768,102
2016,6,17.7,9.4,0,49.8,---,durham,-1.585,54.768,102
2016,7,20.2,12.1,0,34.6,---,durham,-1.585,54.768,102
2016,8,20.2,12.0,0,69.8,---,durham,-1.585,54.768,102
2016,9,19.2,11.3,0,35.6,---,durham,-1.585,54.768,102
2016,10,13.8,6.8,0,52.2,---,durham,-1.585,54.768,102
2016,11,8.2,1.7,8,86.0,---,durham,-1.585,54.768,102
2016,12,9.0,3.1,5,46.4,---,durham,-1.585,54.768,102
2017,1,6.5,0.7,16,33.2,---,durham,-1.585,54.768,102
2017,2,8.7*,2.7*,5*,57.0,---,durham,-1.585,54.768,102
2017,3,11.7,4.1,3,42.4,---,durham,-1.585,54.768,102
2017,4,13.6,4.3,3,29.0,---,durham,-1.585,54.768,102
2017,5,17.3,8.0,0,19.8,---,durham,-1.585,54.768,102
2017,6,19.0,11.1,0,103.4,---,durham,-1.585,54.768,102
2017,7,19.2,11.1,0,71.2,---,durham,-1.585,54.768,102
2017,8,19.1,10.9,0,49.0,---,durham,-1.585,54.768,102
2017,9,16.8,9.3,0,89.4,---,durham,-1.585,54.768,102
2017,10,15.3,8.9,0,29.0,---,durham,-1.585,54.768,102
2017,11,9.5,2.9,3,85.6,---,durham,-1.585,54.768,102
2017,12,7.4,1.4,14,25.4,---,durham,-1.585,54.768,102
2018,1,6.7,1.6,8,55.0,---,durham,-1.585,54.768,102
2018,2,5.5,-0.2,18,51.0,---,durham,-1.585,54.768,102
2018,3,7.3,0.9,12,76.4,---,durham,-1.585,54.768,102
2018,4,12.7*,5.1*,2*,75.0,---,durham,-1.585,54.768,102
2018,5,18.2*,7.1*,1*,25.3*,---,durham,-1.585,54.768,102
2018,6,19.9,9.6,0,31.2,---,durham,-1.585,54.768,102
2018,7,23.4*,12.1*,0*,48.2,---,durham,-1.585,54.768,102
2018,8,20.2,12.1,0,49.8,---,durham,-1.585,54.768,102
2018,9,17.6,9.1,0,46.8,---,durham,-1.585,54.768,102
2018,10,14.2,5.9,2,53.4,---,durham,-1.585,54.768,102
2018,11,10.2,5.0,1,56.4,---,durham,-1.585,54.768,102
2018,12,8.6,2.5,5,43.8,---,durham,-1.585,54.768,102
2019,1,7.2,1.2,13,15.0,---,durham,-1.585,54.768,102
2019,2,10.6,2.2,6,27.6,---,durham,-1.585,54.768,102
2019,3,11.1,3.8,1,52.8,---,durham,-1.585,54.768,102
2019,4,12.9,3.5,4,30.2,---,durham,-1.585,54.768,102
2019,5,15.3,6.0,1,37.2,---,durham,-1.585,54.768,102
2019,6,17.5,9.4,0,108.4,---,durham,-1.585,54.768,102
2019,7,21.6,12.8,0,70.2,---,durham,-1.585,54.768,102
2019,8,20.4,12.5,0,81.2,---,durham,-1.585,54.768,102
2019,9,17.6,9.1,0,84.2,---,durham,-1.585,54.768,102
2019,10,12.0,5.8,0,88.4,---,durham,-1.585,54.768,102
2019,11,8.1,3.2,7,106.6,---,durham,-1.585,54.768,102
2019,12,8.0,2.8,7,29.0,---,durham,-1.585,54.768,102
2020,1,9.2,3.1,2,33.0,---,durham,-1.585,54.768,102
2020,2,8.4,2.3,3,87.2,---,durham,-1.585,54.768,102
2020,3,10.5,2.2,7,24.2,---,durham,-1.585,54.768,102
2020,4,14.4,4.4,1,3.8,---,durham,-1.585,54.768,102
2020,5,17.4,6.9,1,18.0,---,durham,-1.585,54.768,102
2020,6,18.2,10.1,0,82.6,---,durham,-1.585,54.768,102
2020,7,19.2,11.0,0,55.6,---,durham,-1.585,54.768,102
2020,8,19.5,12.1,0,110.8,---,durham,-1.585,54.768,102
2020,9,17.2,8.8,0,57.0,---,durham,-1.585,54.768,102
2020,10,13.1,6.2,0,94.6,---,durham,-1.585,54.768,102
2020,11,11.2,5.1,2,25.6,---,durham,-1.585,54.768,102
2020,12,6.8,2.1,7,111.6,---,durham,-1.585,54.768,102
2021,1,5.1,-0.4,16,137.2,---,durham,-1.585,54.768,102
2021,2,7.4,1.1,10,82.0,---,durham,-1.585,54.768,102
2021,3,11.0,3.9,4,24.0,---,durham,-1.585,54.768,102
2021,4,12.1,0.7,12,14.4,---,durham,-1.585,54.768,102
2021,5,14.3,5.0,2,81.8,---,durham,-1.585,54.768,102
2021,6,19.6,10.1,0,28.8,---,durham,-1.585,54.768,102
2021,7,21.5,12.8,0,69.0,---,durham,-1.585,54.768,102
2021,8,19.4,11.5,0,44.8,---,durham,-1.585,54.768,102
2021,9,19.6,11.4,0,44.4,---,durham,-1.585,54.768,102
2021,10,14.5,8.1,0,85.6,---,durham,-1.585,54.768,102
2021,11,11.0,4.7,3,51.0,---,durham,-1.585,54.768,102
2021,12,7.4,2.2,4,71.2,---,durham,-1.585,54.768,102
2022,1,8.8,1.6,12,15.8,---,durham,-1.585,54.768,102
2022,2,9.4,2.7,2,64.8,---,durham,-1.585,54.768,102
2022,3,11.9,2.9,5,41.4,---,durham,-1.585,54.768,102
2022,4,13.2,4.1,4,26.6,---,durham,-1.585,54.768,102
2022,5,16.4,8.3,0,51.2,---,durham,-1.585,54.768,102
2022,6,19.5,10.2,0,39.8,---,durham,-1.585,54.768,102
2022,7,22.5,13.3,0,49.2,---,durham,-1.585,54.768,102
2022,8,22.6,11.9,0,13.0,---,durham,-1.585,54.768,102
2022,9,17.9,10.0,0,99.0,---,durham,-1.585,54.768,102
2022,10,15.1,8.5,0,90.0,---,durham,-1.585,54.768,102
2022,11,10.4,5.7,4,104.0,---,durham,-1.585,54.768,102
2022,12,6.2,0.5,13,60.4,---,durham,-1.585,54.768,102
2023,1,7.8,2.0,10,38.0,---,durham,-1.585,54.768,102
2023,2,10.0,3.5,4,19.6,---,durham,-1.585,54.768,102
2023,3,9.9,2.8,9,53.0,---,durham,-1.585,54.768,102
2023,4,12.0,4.0,2,50.0,---,durham,-1.585,54.768,102
2023,5,17.1,7.4,0,28.0,---,durham,-1.585,54.768,102
2023,6,20.7,10.3,0,50.4,---,durham,-1.585,54.768,102
2023,7,19.6,11.8,0,113.6,---,durham,-1.585,54.768,102
2023,8,19.6,11.8,0,82.6,---,durham,-1.585,54.768,102
2023,9,19.7,11.2,0,53.4,---,durham,-1.585,54.768,102
2023,10,13.9,7.5,1,146.8,---,durham,-1.585,54.768,102
2023,11,9.8,3.8,4,86.0,---,durham,-1.585,54.768,102
2023,12,8.6,3.2,7,117.6,---,durham,-1.585,54.768,102
2024,1,7.0,2.0,6,64.2,---,durham,-1.585,54.768,102
2024,2,10.1,3.9,5,52.8,---,durham,-1.585,54.768,102
