yyyy,mm,tmax,tmin,af,rain,sun,station_name,longitude,latitude,amsl
2022,11,10.7*,6.0*,2*,98.6,---,wick_airport,-3.088,58.454,36
2022,12,5.8,1.1,13,81.8,---,wick_airport,-3.088,58.454,36
2023,1,6.7,1.9,8,91.0*,---,wick_airport,-3.088,58.454,36
2023,2,8.7,3.1,3,43.8,---,wick_airport,-3.088,58.454,36
2023,3,6.1,0.6,11,58.0,---,wick_airport,-3.088,58.454,36
2023,4,9.7,4.1,4,46.6,---,wick_airport,-3.088,58.454,36
2023,5,12.8,7.0,0,36.4,---,wick_airport,-3.088,58.454,36
2023,6,16.6,10.3,0,91.2,---,wick_airport,-3.088,58.454,36
2023,7,16.0,10.0,0,69.2,---,wick_airport,-3.088,58.454,36
2023,8,16.7,10.8,0,76.2,---,wick_airport,-3.088,58.454,36
2023,9,16.7,10.1,0,101.0,---,wick_airport,-3.088,58.454,36
2023,10,11.7,7.2,0,105.0,---,wick_airport,-3.088,58.454,36
2023,11,8.7,2.4,4,86.6,---,wick_airport,-3.088,58.454,36
2023,12,7.1,1.9,8,163.5*,---,wick_airport,-3.088,58.454,36
2024,1,6.4,1.4,8,83.8,---,wick_airport,-3.088,58.454,36
2024,2,7.7,1.7,7,54.6,---,wick_airport,-3.088,58.454,36
